"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"__destroy_inode","0","7800000","0","0","vmlinux","__destroy_inode","[Unknown]","0xffffffff81276d40"
"apparmor_path_mknod","0","5200000","0.5","","vmlinux","apparmor_path_mknod","[Unknown]","0xffffffff813e4dc0"
"__page_cache_release","0","2600000","1","","vmlinux","__page_cache_release","[Unknown]","0xffffffff811cfa20"
"rcu_advance_cbs","0","2600000","1","","vmlinux","rcu_advance_cbs","[Unknown]","0xffffffff810f3910"
"get_seconds","0","2600000","1","","vmlinux","get_seconds","[Unknown]","0xffffffff81101060"
"total_mapcount","0","2600000","0","0","vmlinux","total_mapcount","[Unknown]","0xffffffff8123caf0"
"__ptep_modify_prot_start","0","13000000","0.4","","vmlinux","__ptep_modify_prot_start","[Unknown]","0xffffffff81063370"
"is_bad_inode","0","2600000","0","0","vmlinux","is_bad_inode","[Unknown]","0xffffffff81278ce0"
"remove_migration_pte","0","2600000","0","0","vmlinux","remove_migration_pte","[Unknown]","0xffffffff812349a0"
"note_interrupt","0","2600000","0","0","vmlinux","note_interrupt","[Unknown]","0xffffffff810e7850"
"__zone_watermark_ok","0","2600000","0","0","vmlinux","__zone_watermark_ok","[Unknown]","0xffffffff811c5d30"
"vsnprintf","0","2600000","0","0","vmlinux","vsnprintf","[Unknown]","0xffffffff818fa4a0"
"string","0","2600000","0","0","vmlinux","string","[Unknown]","0xffffffff818f8390"
"rmap_walk_anon","0","2600000","0","0","vmlinux","rmap_walk_anon","[Unknown]","0xffffffff81209d00"
"ext4_clear_inode","0","2600000","3","","vmlinux","ext4_clear_inode","[Unknown]","0xffffffff81332520"
"fsnotify_destroy_marks","0","2600000","0","0","vmlinux","fsnotify_destroy_marks","[Unknown]","0xffffffff812a0970"
"ext4_mb_generate_buddy","0","2600000","0","0","vmlinux","ext4_mb_generate_buddy","[Unknown]","0xffffffff8130a710"
