Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1566        0        0   100.0%           40      18743
    1581        0        0   100.0%           40      18743
    1558        0        0   100.0%           40      18743
    1580        0        0   100.0%           40      18743
    1584        1        1    99.9%           40      18743
    1583        0        0   100.0%           40      18743
    1573        0        0   100.0%           40      18743
    1586        0        0   100.0%           40      18743
    1559        0        5   100.0%           40      18743
    3787        0     5382   100.0%           40      18743
    1568        0        0   100.0%           40      18743
    1570        0        0   100.0%           40      18743
    1570        0        0   100.0%           40      18743
    1585        0        0   100.0%           40      18743
    1586        0        0   100.0%           40      18743
    1581        0        0   100.0%           40      18743
    1586        0        0   100.0%           40      18743
    1590        0        5   100.0%           40      18743
    5885        0     3153   100.0%           40      18743
    1555        0        0   100.0%           40      18743
    1569        0        0   100.0%           40      18743
    1583        0        0   100.0%           40      18743
    1555        0        0   100.0%           40      18743
    1569        0        0   100.0%           40      18743
    1585        0        0   100.0%           40      18743
    1573        0        0   100.0%           40      18743
    1576        0        5   100.0%           40      18743
    5924        0     3065   100.0%           40      18744
    1583        0        0   100.0%           40      18744
    1567        0        0   100.0%           40      18744
    1584        0        0   100.0%           40      18744
    1584        0        0   100.0%           40      18744
    1574       36        0    97.8%           40      18744
    1542        1        1    99.9%           40      18744
    1569        0        0   100.0%           40      18744
    1584        0        0   100.0%           40      18744
    1532        0        4   100.0%           40      18744
    5849        0     3156   100.0%           40      18744
    1581        0        0   100.0%           40      18744
    1599        0        0   100.0%           40      18744
    1572        0        0   100.0%           40      18744
    1582        0        0   100.0%           40      18744
    1571        0        0   100.0%           40      18744
    1570        0        0   100.0%           40      18744
    1569        0        0   100.0%           40      18744
    1588       38        8    97.7%           40      18744
    5864        0     3154   100.0%           40      18744
    1586        0        0   100.0%           40      18744
    1556        0        0   100.0%           40      18744
    1582        0        0   100.0%           40      18744
    1556        0        0   100.0%           40      18744
    1556        0        4   100.0%           40      18744
    1571        0        0   100.0%           40      18744
    1585        0        0   100.0%           40      18744
    1586        0        5   100.0%           40      18744
    5985        0     3039   100.0%           40      18744
    1500        0       88   100.0%           40      18744
    1582        0        0   100.0%           40      18744
    1587        0        0   100.0%           40      18744
    1597        0        0   100.0%           40      18744
    1585        0        0   100.0%           40      18744
    1585        0        0   100.0%           40      18744
    1569        0        0   100.0%           40      18744
    1580        0        0   100.0%           40      18744
    1601        0        5   100.0%           40      18744
    5861        0     3155   100.0%           40      18744
    1595        0        0   100.0%           40      18744
    1599        0        0   100.0%           40      18744
    1616        0        0   100.0%           40      18744
    1554        0        0   100.0%           40      18744
    1568        0        0   100.0%           40      18744
    1586        0        0   100.0%           40      18744
    1599        0        0   100.0%           40      18744
    1600        0        5   100.0%           40      18744
    3844        0     5383   100.0%           40      18744
    1581        0        0   100.0%           40      18744
    1568        0        0   100.0%           40      18744
    1589        0        0   100.0%           40      18744
    1616        0        0   100.0%           40      18744
    1583        0        0   100.0%           40      18744
    1581        0        0   100.0%           40      18744
    1557        0        0   100.0%           40      18744
    1587        0        0   100.0%           40      18744
    6040        0     3079   100.0%           40      18744
    1499        0      118   100.0%           40      18744
    1587        0        0   100.0%           40      18744
    1569        0        0   100.0%           40      18744
    1586        0        0   100.0%           40      18744
    1572        0        0   100.0%           40      18744
    1567        0        0   100.0%           40      18744
    1579        0        0   100.0%           40      18744
    1556        0        0   100.0%           40      18744
    3402       11       52    99.7%           40      18744
    5879        0     3168   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1549        0        0   100.0%           40      18745
    1573        0        0   100.0%           40      18745
    1567        0        0   100.0%           40      18745
    1573        0        2   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1572        0        0   100.0%           40      18745
    1558        0        6   100.0%           40      18745
    5885        0     3166   100.0%           40      18745
    1568        0        0   100.0%           40      18745
    1571        0        0   100.0%           40      18745
    1584        0        0   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1582        1        1    99.9%           40      18745
    1583        0        0   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1565        0        0   100.0%           40      18745
    5990        0     3045   100.0%           40      18745
    1476        0      115   100.0%           40      18745
    1581        0        0   100.0%           40      18745
    1586        0        0   100.0%           40      18745
    1567        0        0   100.0%           40      18745
    1553        0        0   100.0%           40      18745
    1585        0        0   100.0%           40      18745
    1597        0        0   100.0%           40      18745
    1653        0       37   100.0%           40      18745
    1590        0        9   100.0%           40      18745
    5912        0     3155   100.0%           40      18745
    1582        0        0   100.0%           40      18745
    1588        0        0   100.0%           40      18745
    1572        0        0   100.0%           40      18745
    1598        0        0   100.0%           40      18745
    1592        0        4   100.0%           40      18745
    1571        0        0   100.0%           40      18745
    1586        0        0   100.0%           40      18745
    1574        0        5   100.0%           40      18745
    5919        0     3155   100.0%           40      18745
    1585        0        0   100.0%           40      18745
    1582        0        0   100.0%           40      18745
    1587        0        0   100.0%           40      18745
    1571        0        0   100.0%           40      18745
    1569        2        1    99.9%           40      18745
    1588        0        0   100.0%           40      18745
    1619        0        0   100.0%           40      18745
    1618        0        0   100.0%           40      18745
    1561        0        5   100.0%           40      18745
    1501        0      115   100.0%           40      18745
    1569        0        0   100.0%           40      18745
    1584        0        0   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1570        0        0   100.0%           40      18745
    1569        0        0   100.0%           40      18745
    1583        0        0   100.0%           40      18745
    1584        0        0   100.0%           40      18745
    1570        0        5   100.0%           40      18745
    5934        0     3157   100.0%           40      18746
    1584        0        0   100.0%           40      18746
    1557        0        0   100.0%           40      18746
    1597        0        0   100.0%           40      18746
    1582        0        3   100.0%           40      18746
    1620        0        0   100.0%           40      18746
    1586        0        0   100.0%           40      18746
    1582        0        0   100.0%           40      18746
    1559        0        5   100.0%           40      18746
    5943        0     3157   100.0%           40      18746
    1618        0        0   100.0%           40      18746
    1581        0        0   100.0%           40      18746
    1558        0        0   100.0%           40      18746
    1582        0        0   100.0%           40      18746
    4449        0       63   100.0%           40      18746
    1583        0        0   100.0%           40      18746
    1588        0        0   100.0%           40      18746
    1583        0        0   100.0%           40      18746
    1580        0       12   100.0%           40      18746
    5947        0     3159   100.0%           40      18746
    1611        0        0   100.0%           40      18746
    1581        0        0   100.0%           40      18746
    1586        0        0   100.0%           40      18746
    1588        0        0   100.0%           40      18746
    1571        0        0   100.0%           40      18746
    1583        0        0   100.0%           40      18746
    1620        0        0   100.0%           40      18746
    1573        0        5   100.0%           40      18746
    5964        0     3158   100.0%           40      18746
    1556        0        0   100.0%           40      18746
    1573        0        0   100.0%           40      18746
    1566        0        0   100.0%           40      18746
    1569        0        0   100.0%           40      18746
    1585        0        0   100.0%           40      18746
    1580        0        0   100.0%           40      18746
    1620        0        0   100.0%           40      18746
    1557        0        4   100.0%           40      18746
    6040        0     3070   100.0%           40      18746
    1566        0        0   100.0%           40      18746
    1580        0        0   100.0%           40      18746
    1558        0        0   100.0%           40      18746
    1585        0        0   100.0%           40      18746
    1588        0        0   100.0%           40      18746
    1581        0        0   100.0%           40      18746
    1528        0        0   100.0%           40      18746
    1529        0        0   100.0%           40      18746
    1570        0        4   100.0%           40      18746
    5974        0     3155   100.0%           40      18746
    1583        0        0   100.0%           40      18746
    1584        0        0   100.0%           40      18746
    1583        0        0   100.0%           40      18746
   11185     2066       19    84.4%           41      18754
    4107        0      161   100.0%           41      18754
    3981       37      271    99.1%           41      18754
   39257     5084       96    88.5%           43      18773
    1569        0       29   100.0%           43      18773
    3956        0     5385   100.0%           43      18773
    1602        0        0   100.0%           43      18773
    1555        0        0   100.0%           43      18773
    1582        0        0   100.0%           43      18773
    1618        0        0   100.0%           43      18773
    1539        0        6   100.0%           43      18773
    1559        0        0   100.0%           43      18773
    1588        0        0   100.0%           43      18773
    1574        0        5   100.0%           43      18773
    6052        0     3038   100.0%           43      18773
    1456        0       88   100.0%           43      18773
    1568        0        0   100.0%           43      18772
    1556        0        0   100.0%           43      18772
    1582        0        0   100.0%           43      18772
    1589        0        0   100.0%           43      18772
    1556        0        0   100.0%           43      18772
    1582        0        0   100.0%           43      18772
    1558        0        0   100.0%           43      18772
    1572        0        5   100.0%           43      18772
