Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  213318   157446        0    57.5%           13      19709
  221116   155195     3045    58.8%           13      19710
  212641   157889        0    57.4%           13      19711
  211697   156102       87    57.6%           13      19709
  214540   158364        0    57.5%           13      19709
  214318   158448        0    57.5%           13      19710
  214538   158802        0    57.5%           13      19709
  214218   158130       32    57.5%           13      19711
  213771   157555        0    57.6%           13      19709
  214743   157680        0    57.7%           13      19710
  221081   154993     3043    58.8%           13      19709
  214003   158555        0    57.4%           13      19710
  213742   157696        0    57.5%           13      19710
  211291   155369        0    57.6%           13      19710
  215083   158348        0    57.6%           13      19709
  215643   159557        0    57.5%           13      19710
  214661   158397       32    57.5%           13      19711
  214313   158861        0    57.4%           13      19710
  215110   158694        0    57.5%           13      19710
  221684   154247     3042    59.0%           13      19709
  215079   158658        0    57.5%           13      19709
  215145   158861        0    57.5%           13      19710
  213265   157443        0    57.5%           13      19710
  212997   156712        0    57.6%           13      19709
  216515   159238        0    57.6%           13      19710
  214652   158243       32    57.6%           13      19710
  212616   156746        0    57.6%           13      19709
  212731   157165        0    57.5%           13      19710
  221095   154291     3042    58.9%           13      19711
  212754   157372        0    57.5%           13      19710
  212042   156185       87    57.6%           13      19710
  211518   156408        0    57.5%           13      19710
  212256   156541        0    57.6%           13      19710
  210123   154621        0    57.6%           13      19710
  210778   156340        0    57.4%           13      19711
  211911   156211       35    57.6%           13      19710
  214068   157496        0    57.6%           13      19711
  213656   157864        0    57.5%           13      19711
  217853   152172     3044    58.9%           13      19711
  215035   157655        0    57.7%           13      19710
  213714   157704        1    57.5%           13      19711
  213579   157022        0    57.6%           13      19710
  215761   157878        0    57.7%           13      19710
  212741   157699        0    57.4%           13      19710
  214218   157547       32    57.6%           13      19710
  212426   157027        0    57.5%           13      19711
  213443   157500        0    57.5%           13      19710
  221013   152571     5267    59.2%           13      19709
  210069   155071        0    57.5%           13      19711
  212395   156949       87    57.5%           13      19712
  211491   156567        0    57.5%           13      19713
  211833   156376        0    57.5%           13      19711
  213673   157132        0    57.6%           13      19711
  213691   157581       32    57.6%           13      19711
  214760   158641        0    57.5%           13      19710
  213902   157641        0    57.6%           13      19710
  220437   154681     3042    58.8%           13      19710
  215297   157611        0    57.7%           13      19711
  212837   156821        0    57.6%           13      19711
  214409   158665        0    57.5%           13      19710
  214562   158072        0    57.6%           13      19711
  214832   158427        0    57.6%           13      19709
  214413   158145       33    57.6%           13      19712
  213961   157850        0    57.5%           13      19711
  213436   157478        0    57.5%           13      19711
  222260   155906     3041    58.8%           13      19710
  212269   156754        0    57.5%           13      19710
  211875   156630        0    57.5%           13      19710
  211586   155720        0    57.6%           13      19710
  213304   156696        0    57.6%           13      19711
  212079   157609        0    57.4%           13      19710
  213211   158190        0    57.4%           13      19710
  214865   159194       33    57.4%           13      19710
  213908   157629        0    57.6%           13      19712
  213515   157976        0    57.5%           13      19711
  221508   154037     3041    59.0%           13      19711
  211680   155879        0    57.6%           13      19712
  214654   157987        0    57.6%           13      19711
  212189   155666        0    57.7%           13      19710
  213103   156755        0    57.6%           13      19711
  213095   157337        0    57.5%           13      19711
  213868   158226       33    57.5%           13      19710
  215859   158762        0    57.6%           13      19710
  213066   157139        0    57.6%           13      19710
  221906   155268     3042    58.8%           13      19712
  214207   158055        0    57.5%           13      19711
  213439   157917        0    57.5%           13      19712
  212536   157574        0    57.4%           13      19711
  213200   156468        0    57.7%           13      19711
  215484   158925        0    57.6%           13      19712
  216049   159050       33    57.6%           13      19711
  214266   158173        0    57.5%           13      19712
  214446   157783        0    57.6%           13      19712
  218913   152835     3043    58.9%           13      19711
  214227   158437        0    57.5%           13      19711
  214776   158297        0    57.6%           13      19712
  212743   157493        0    57.5%           13      19711
  213755   157783        0    57.5%           13      19711
  215469   159270        0    57.5%           13      19711
  216099   158897       32    57.6%           13      19713
  216654   158523        0    57.7%           13      19712
  214171   158404        0    57.5%           13      19713
  221945   155007     3043    58.9%           13      19711
  210827   155182        0    57.6%           13      19710
  212447   156986        0    57.5%           13      19711
  212830   157475        0    57.5%           13      19711
  213040   157883        0    57.4%           13      19712
  211076   156405        0    57.4%           13      19712
  211021   155732        0    57.5%           13      19712
  212568   156739       33    57.6%           13      19712
  213305   157191        0    57.6%           13      19713
  212334   156649        0    57.5%           13      19711
  221118   152211     5270    59.2%           13      19711
  208415   153549        0    57.6%           13      19712
  211848   156762        0    57.5%           13      19711
  213058   156671        0    57.6%           13      19711
  213414   157435        0    57.5%           13      19710
  215056   158221        0    57.6%           13      19712
  213116   157840       31    57.5%           13      19712
  215505   159211        0    57.5%           13      19711
  211087   156162        0    57.5%           13      19712
  218576   153734     3041    58.7%           13      19711
  215602   158805        0    57.6%           13      19711
  212396   156490        0    57.6%           13      19713
  213877   158501        0    57.4%           13      19712
  214129   157166        0    57.7%           13      19712
  212056   157001        0    57.5%           13      19712
  213109   157178       32    57.6%           13      19712
  211962   156888        0    57.5%           13      19711
  213691   156866        0    57.7%           13      19711
  219398   153892     3040    58.8%           13      19711
  213370   157435        0    57.5%           13      19712
  213633   156624        0    57.7%           13      19711
  209628   154377        0    57.6%           13      19713
  212883   157997        0    57.4%           13      19711
  214352   158210        0    57.5%           13      19712
  214765   158096       33    57.6%           13      19713
  213543   158217        0    57.4%           13      19712
  213253   157343        0    57.5%           13      19711
  221538   154926     3039    58.8%           13      19712
  214083   158073        0    57.5%           13      19711
  214299   158007        0    57.6%           13      19712
  212638   157316        0    57.5%           13      19713
  210551   155598        0    57.5%           13      19712
  211713   157066        0    57.4%           13      19712
  214037   157867        0    57.6%           13      19711
  212901   157906       29    57.4%           13      19711
  213815   158150        0    57.5%           13      19712
  216157   157192      695    57.9%           13      19711
  213530   157933        0    57.5%           13      19713
  213730   158119        0    57.5%           13      19712
  213345   158161        0    57.4%           13      19712
  214478   157735        0    57.6%           13      19711
  211869   156277        0    57.6%           13      19712
  213280   157045        0    57.6%           13      19712
  214180   157341       32    57.6%           13      19712
  214071   157369        0    57.6%           13      19712
  211682   156939        0    57.4%           13      19711
  221887   152053     5299    59.3%           13      19713
  214785   157880        0    57.6%           13      19712
  214519   157538       87    57.7%           13      19712
  214220   157916        0    57.6%           13      19712
  214537   158587        0    57.5%           13      19712
  210692   155720        0    57.5%           13      19712
  214569   158375       32    57.5%           13      19713
  215339   158850        0    57.5%           13      19712
  214197   158566        0    57.5%           13      19713
  222420   155185     3084    58.9%           13      19713
  215069   158633        0    57.6%           13      19713
  215543   159291        0    57.5%           13      19713
  215712   159267        0    57.5%           13      19712
  216331   159276        0    57.6%           13      19712
  214101   159129        0    57.4%           13      19711
  212153   156769       37    57.5%           13      19714
  213142   158307        0    57.4%           13      19712
  213422   157092        0    57.6%           13      19712
  220582   150593     5310    59.4%           13      19712
  212572   156841        0    57.5%           13      19713
  208471   153237        0    57.6%           13      19714
  212810   156855        0    57.6%           13      19713
  213441   158540        0    57.4%           13      19711
  214005   158048        0    57.5%           13      19712
  213864   158334        0    57.5%           13      19714
  213951   157998       41    57.5%           13      19714
  213233   156987        0    57.6%           13      19714
  216773   154837     2057    58.3%           13      19712
  211447   156675        0    57.4%           13      19713
  213725   157650        0    57.5%           13      19712
  210877   155266        0    57.6%           13      19712
  214529   158370        0    57.5%           13      19712
  214291   158303        0    57.5%           13      19711
  213309   157580        0    57.5%           13      19712
  213998   158085       33    57.5%           13      19713
  213127   157494        0    57.5%           13      19713
  213013   157593        0    57.5%           13      19713
  224532   155716     3041    59.0%           13      19714
  216069   158859        0    57.6%           13      19713
  214171   158846       87    57.4%           13      19712
  211165   155606        0    57.6%           13      19713
  215464   157604        0    57.8%           13      19712
  215078   157658        0    57.7%           13      19713
  212671   157983       33    57.4%           13      19712
  214910   158839        0    57.5%           13      19712
  215671   159585        0    57.5%           13      19712
  220366   154342     3042    58.8%           13      19713
  213773   157722        0    57.5%           13      19712
  213075   157138       87    57.6%           13      19713
  214388   158016        0    57.6%           13      19713
  210427   155993        0    57.4%           13      19713
  215054   158028        0    57.6%           13      19712
  213907   157469       33    57.6%           13      19713
  213896   157028        0    57.7%           13      19713
  215154   158094        0    57.6%           13      19713
  217889   152951     3042    58.8%           13      19713
  213784   158707        0    57.4%           13      19713
  214061   158057        0    57.5%           13      19712
  213112   157173        0    57.6%           13      19713
  214910   157773        0    57.7%           13      19714
  212730   158063       37    57.4%           13      19713
  214585   156934        3    57.8%           13      19712
  212810   157385        1    57.5%           13      19713
  213611   157841        0    57.5%           13      19713
  222354   155108     3043    58.9%           13      19712
  209537   155208        0    57.4%           13      19713
  214085   157916        0    57.5%           13      19713
  214297   156373       87    57.8%           13      19714
  214751   158546        0    57.5%           13      19714
  213673   157619        0    57.5%           13      19713
  215463   158771        0    57.6%           13      19713
  211961   156153       33    57.6%           13      19713
  213030   156602        0    57.6%           13      19714
  212854   157137        0    57.5%           13      19713
  222005   154866     3041    58.9%           13      19713
  212300   156807        0    57.5%           13      19713
  214480   158069        0    57.6%           13      19712
  215367   158419        0    57.6%           13      19713
  212187   157369        0    57.4%           13      19713
  216708   159020        0    57.7%           13      19713
  211387   156484       32    57.5%           13      19714
  216089   159103        0    57.6%           13      19713
  214909   158413        0    57.6%           13      19714
  221197   152410     5267    59.2%           13      19712
  213689   158024        0    57.5%           13      19713
  210627   154738       90    57.6%           13      19712
  214562   157740        0    57.6%           13      19713
  213732   157413        0    57.6%           13      19712
  215391   157928       56    57.7%           13      19713
  213744   158114       39    57.5%           13      19713
  214145   157800        0    57.6%           13      19715
  212408   156775        0    57.5%           13      19713
  220289   154496     3042    58.8%           13      19713
  214724   158498        0    57.5%           13      19713
  214540   157645        0    57.6%           13      19712
  210235   155746        0    57.4%           13      19713
  213235   158011        0    57.4%           13      19713
  213805   158344        0    57.5%           13      19713
  213579   157435        3    57.6%           13      19713
  212160   156889        0    57.5%           13      19712
  212734   156384        0    57.6%           13      19714
  220599   154360     3041    58.8%           13      19715
  213185   157296        0    57.5%           13      19714
  212583   157681        0    57.4%           13      19713
  211735   157523        0    57.3%           13      19713
  211432   156406        0    57.5%           13      19714
  213020   157601        0    57.5%           13      19712
  213137   157497        0    57.5%           13      19714
  213734   158228       32    57.5%           13      19714
  212176   157319        0    57.4%           13      19714
  213477   157497        0    57.5%           13      19714
  220845   154905     3040    58.8%           13      19714
  212926   157325        0    57.5%           13      19714
  214197   157805       87    57.6%           13      19714
  213939   158505        0    57.4%           13      19714
  211340   157150        0    57.4%           13      19713
  213842   158097        0    57.5%           13      19714
  215023   157878       32    57.7%           13      19713
  213158   157766        0    57.5%           13      19715
  213566   158098        0    57.5%           13      19714
  220402   153341     3039    59.0%           13      19714
  213769   157691        0    57.5%           13      19713
  216751   154250        0    58.4%           14      19720
  208591   144191      594    59.1%           14      19723
  193879   130100       27    59.8%           16      19741
  160175   118073        0    57.6%           16      19740
  143121   104844       59    57.7%           16      19741
   66760    47868        0    58.2%           16      19741
   29131    18885       30    60.7%           16      19740
    8932        0     3038   100.0%           16      19740
    1609        0        0   100.0%           16      19740
    1609        0        0   100.0%           16      19740
    1625        0        0   100.0%           16      19740
    1625        0        0   100.0%           16      19740
    1608        0        0   100.0%           16      19740
    1607        0        0   100.0%           16      19740
    1630        1       33    99.9%           16      19740
    1584        0        0   100.0%           16      19740
    1659        0        0   100.0%           16      19740
    3896        0     1339   100.0%           16      19740
    1596        0        0   100.0%           16      19740
    1572        0       87   100.0%           16      19740
    1606        0        0   100.0%           16      19740
    1659        0        0   100.0%           16      19740
    1608        0        0   100.0%           16      19740
    1592        1       33    99.9%           16      19740
    1636        0        0   100.0%           16      19740
    1626        0        0   100.0%           16      19740
    4269        0     5271   100.0%           16      19740
    1606        0        0   100.0%           16      19740
    1497        0       90   100.0%           16      19740
    1598        0        0   100.0%           16      19740
    1596        0        0   100.0%           16      19740
    1625        0        0   100.0%           16      19740
    1615        1       32    99.9%           16      19740
    1624        0        0   100.0%           16      19741
    1598        0        0   100.0%           16      19741
    6261        0     3042   100.0%           16      19741
    1592        0        0   100.0%           16      19741
    1608        0        0   100.0%           16      19741
    1610        0        0   100.0%           16      19741
    1609        0        0   100.0%           16      19741
    1657        0        0   100.0%           16      19741
    1596        0        0   100.0%           16      19741
    1634        0       33   100.0%           16      19741
    1622        0        0   100.0%           16      19741
    1579        0        0   100.0%           16      19741
    6334        0     3042   100.0%           16      19741
    1585        0        0   100.0%           16      19741
    1595        0        0   100.0%           16      19741
    1625        0        0   100.0%           16      19741
    1599        0        0   100.0%           16      19741
    1594        0        0   100.0%           16      19741
    1619        0       33   100.0%           16      19741
    1595        0        0   100.0%           16      19741
    1628        0        0   100.0%           16      19741
    6293        0     3042   100.0%           16      19741
    1606        0        0   100.0%           16      19741
    1597        0        0   100.0%           16      19741
    1594        0        0   100.0%           16      19741
    1631        0        0   100.0%           16      19741
    1591        0        0   100.0%           16      19741
    1590        0       32   100.0%           16      19741
    1579        0        0   100.0%           16      19741
    1622        0        0   100.0%           16      19741
    6332        0     3043   100.0%           16      19741
    1656        0        0   100.0%           16      19741
    1527        0       87   100.0%           16      19741
    1593        0        0   100.0%           16      19741
    1624        0        0   100.0%           16      19741
    1594        0        0   100.0%           16      19741
   15363        0        0   100.0%           16      19741
    3271       26       43    99.2%           16      19741
    1606        0        0   100.0%           16      19741
    1638        0        0   100.0%           16      19741
    6306        0     3041   100.0%           16      19741
    1624        0        0   100.0%           16      19741
    1617        0        0   100.0%           16      19741
    1626        0        0   100.0%           16      19741
    1599        0        0   100.0%           16      19741
    1623        0        0   100.0%           16      19741
    1603        0       32   100.0%           16      19741
    1610        0        0   100.0%           16      19741
    1621        0        0   100.0%           16      19741
    6320        0     3043   100.0%           16      19741
    1581        0        0   100.0%           16      19741
    1594        0        0   100.0%           16      19741
    1592        0        0   100.0%           16      19741
    1583        0        0   100.0%           16      19741
    1575        0        0   100.0%           16      19741
    1632        0       32   100.0%           16      19741
    1596        0        0   100.0%           16      19742
    1605        0        0   100.0%           16      19742
    4316        0     5272   100.0%           16      19742
    1596        0        0   100.0%           16      19742
    1632        0        0   100.0%           16      19742
    1622        0        0   100.0%           16      19742
    1596        0        0   100.0%           16      19742
    1608        0        0   100.0%           16      19742
    1594        0        0   100.0%           16      19742
    1634        1       33    99.9%           16      19742
    1593        0        0   100.0%           16      19742
    1585        0        0   100.0%           16      19742
    6320        0     3041   100.0%           16      19742
    1607        0        0   100.0%           16      19742
    1494        0       87   100.0%           16      19742
    1624        0        0   100.0%           16      19742
    1611        0        0   100.0%           16      19742
    1608        0        0   100.0%           16      19742
    1599        1       33    99.9%           16      19742
    1594        0        0   100.0%           16      19742
    1621        0        0   100.0%           16      19742
    6350        0     3040   100.0%           16      19742
    1626        0        0   100.0%           16      19742
    1626        0        0   100.0%           16      19742
    1593        0        0   100.0%           16      19742
    1596        0        0   100.0%           16      19742
    1594        0        0   100.0%           16      19742
    1631        0       32   100.0%           16      19742
    1608        0        0   100.0%           16      19742
    1608        0        0   100.0%           16      19742
    6356        0     3041   100.0%           16      19742
    1633        0        0   100.0%           16      19742
    1622        0        0   100.0%           16      19742
    1629        0        0   100.0%           16      19742
    1622        0        0   100.0%           16      19742
    1607        0        0   100.0%           16      19742
    1657        0        0   100.0%           16      19742
    1667        0       33   100.0%           16      19742
    1580        0        0   100.0%           16      19742
    1595        0        0   100.0%           16      19742
    6331        0     3040   100.0%           16      19742
    1607        0        0   100.0%           16      19742
    1540        0       87   100.0%           16      19742
    1620        0        0   100.0%           16      19742
    1608        0        0   100.0%           16      19742
    1599        0        0   100.0%           16      19742
    1617        0       32   100.0%           16      19742
    1583        0        0   100.0%           16      19742
    1580        0        0   100.0%           16      19742
    6364        0     3038   100.0%           16      19742
    1597        0        0   100.0%           16      19742
    1596        0        0   100.0%           16      19742
    1621        0        0   100.0%           16      19742
    1623        0        0   100.0%           16      19742
    1599        0        0   100.0%           16      19742
    1600        0        3   100.0%           16      19742
    1594        0        0   100.0%           16      19742
    1622        0        0   100.0%           16      19742
    6373        0     3037   100.0%           16      19742
    1620        0        0   100.0%           16      19742
    1638        0        0   100.0%           16      19742
    1493        0       87   100.0%           16      19742
    1593        0        0   100.0%           16      19742
    1622        0        0   100.0%           16      19742
    1607        0        0   100.0%           16      19742
    1614        0       32   100.0%           16      19742
    1593        0        0   100.0%           16      19742
    1607        0        0   100.0%           16      19742
    4335        0     5263   100.0%           16      19742
    1596        0        0   100.0%           16      19742
    1523        0       87   100.0%           16      19742
    1621        0        0   100.0%           16      19742
    1611        0        0   100.0%           16      19742
    1625        0        0   100.0%           16      19742
    1590        0       32   100.0%           16      19743
    1607        0        0   100.0%           16      19743
    1624        0        0   100.0%           16      19743
    6455        0     3077   100.0%           16      19743
    1632        0        0   100.0%           16      19743
    1629        0        0   100.0%           16      19743
    1621        0        0   100.0%           16      19743
    1609        0        0   100.0%           16      19743
    1567        0        0   100.0%           16      19743
    1567        0        0   100.0%           16      19743
   10843        0      214   100.0%            3      18440
    1622        0        0   100.0%            3      10080
    6444        0     3035   100.0%            3       1447
   41902     2114      323    95.2%            5        196

Ending tracing...
