Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
 1764114    43469    21848    97.6%           38      19072
 1811018    48112    23558    97.4%           38      19067
 1775118    47530    21209    97.4%           38      19058
 1780724    46299    22915    97.5%           38      19050
 1709497    47372    21180    97.3%           38      18840
 1729163    45594    31543    97.4%           38      19079
 1836460    46949    21802    97.5%           38      19084
 1770274    44940    21033    97.5%           38      19075
 1791349    47055    25138    97.4%           38      19064
 1800883    45668    21628    97.5%           38      19060
 1802476    46163    25765    97.5%           38      19052
 1796126    44749    25564    97.6%           38      18842
 1761553    43820    32021    97.6%           38      19048
 1809785    54959    22187    97.1%           38      19058
 1819170    43423    21580    97.7%           38      19068
 1831221    43210    23805    97.7%           38      19055
 1820091    41038    28186    97.8%           38      19046
 1829159    42528    21490    97.7%           38      19035
 1820638    42709    24014    97.7%           38      19024
 1748032    42023    29743    97.7%           38      19024
 1788101    40681    20910    97.8%           38      19069
 1776529    40845    19463    97.8%           38      19063
 1781984    41549    19361    97.7%           38      19057
 1780520    41507    19224    97.7%           38      19049
 1806751    42849    19913    97.7%           38      19043
 1784283    42331    19867    97.7%           38      19035
 1830134    43824    22050    97.7%           38      19029
 1787992    43353    22618    97.6%           38      19023
 1817572    44474    22653    97.6%           38      19016
 1744242    39875    25182    97.8%           38      19009
 1730935    41908    22118    97.6%           38      19067
 1790077    43801    21372    97.6%           38      19059
 1751981    42406    20084    97.6%           38      19057
 1790557    44297    21479    97.6%           38      19051
 1797382    44743    22054    97.6%           38      19046
 1794390    45513    23931    97.5%           38      19042
 1628700    52182    24237    96.9%           38      19037
  645986    92283    85909    87.5%           38      18463
  858355    84612    85901    91.0%           38      18132
 1102870    83540    47844    93.0%           39      18646
 1228833    78576    46279    94.0%           39      18855
 1241806    75251    20484    94.3%           39      19055
 1264602    76370    26980    94.3%           39      18929
 1190681    75056    28535    94.1%           39      19037
 1327703    73932    21156    94.7%           39      19092
 1288924    72375    18743    94.7%           39      19086
 1300644    75788    22063    94.5%           39      18918
 1303581    72327    20928    94.7%           39      19070
 1287333    73000    23715    94.6%           39      19062
 1282343    72957    20132    94.6%           39      19053
 1234602    71407    57112    94.5%           39      18977
 1338568    70760    22046    95.0%           39      19047
 1364965    70684    22531    95.1%           39      19036
 1300310    66796    32403    95.1%           39      18780
 1383130    65077    23725    95.5%           39      19081
 1395121    68449    21980    95.3%           39      19072
 1380150    68670    21220    95.3%           39      19064
 1406274    68828    25795    95.3%           39      18911
 1394151    68927    22302    95.3%           39      19044
 1400267    69825    22219    95.3%           39      19035
 1393531    68333    31009    95.3%           39      19084
 1479580    67976    27769    95.6%           39      19078
 1443356    65124    21944    95.7%           39      19071
 1450798    68197    21812    95.5%           39      19063
 1449962    68283    24138    95.5%           39      18924
 1465755    67109    22639    95.6%           39      19048
 1437269    65212    22462    95.7%           39      19033
 1385177    60553    33339    95.8%           39      19007
 1549741    64232    24459    96.0%           39      19081
 1500750    63556    21351    95.9%           39      19070
 1490085    63634    49169    95.9%           39      19021
 1551257    64162    24137    96.0%           39      19050
 1536091    61873    21457    96.1%           39      19038
 1505967    60003    30890    96.2%           39      19038
 1597604    60047    26890    96.4%           39      19076
 1570458    59044    21121    96.4%           39      19067
 1566570    60278    21920    96.3%           39      19059
 1539255    60818    21777    96.2%           39      18881
 1589588    60683    24727    96.3%           39      19038
 1542768    58863    29052    96.3%           39      19028
 1646884    56789    25784    96.7%           40      19080
 1581084    56507    19987    96.5%           40      19071
 1573049    59365    23569    96.4%           40      18761
 1628724    58395    23412    96.5%           40      19058
 1645658    58075    22614    96.6%           40      19047
 1588536    57928    20514    96.5%           40      19039
 1588557    56860    43965    96.5%           40      19040
 1589914    52232    27644    96.8%           40      19027
 1651269    54990    21982    96.8%           40      19080
 1650445    57797    19694    96.6%           40      19070
 1617736    50346    25274    97.0%           40      18949
 1632144    53161    21391    96.8%           40      19054
 1675715    54207    20994    96.9%           40      19043
 1687456    56132    23950    96.8%           40      19033
 1486062    60881    72341    96.1%           40      19004
 1711165    54189    24269    96.9%           40      19041
 1642929    51120    20793    97.0%           40      19028
 1744074    51998    22000    97.1%           40      19076
 1724090    62819    18973    96.5%           40      19067
 1717578    63213    20163    96.5%           40      18831
 1731783    54906    24869    96.9%           40      19045
 1727121    48015    22428    97.3%           40      19034
 1676990    45971    22590    97.3%           40      19024
 1655460    46672    30842    97.3%           40      19010
 1722625    46440    22513    97.4%           40      19068
 1728615    47449    22537    97.3%           40      19058
 1737422    44282    23488    97.5%           40      19054
 1739862    48105    22896    97.3%           40      19043
 1677842    46843    21596    97.3%           40      19034
 1706454    48162    21327    97.3%           40      19028
 1735169    48636    23590    97.3%           40      19018
 1658541    47629    22787    97.2%           40      19009
 1679817    49524    23591    97.1%           40      19004
 1702636    48249    31771    97.2%           40      19057
 1635722    45943    17981    97.3%           40      19051
 1656098    46231    21604    97.3%           40      19047
 1637289    46915    20406    97.2%           40      19041
 1655279    47188    22301    97.2%           40      19036
 1483785    55219    23241    96.4%           40      19002
  618451    88808    80953    87.4%           41      18345
  853155    89043    53527    90.5%           41      18425
  952516    88280    22233    91.5%           41      18749
  999958    86787    22975    92.0%           41      19043
  989853    86718    22826    91.9%           41      19033
  977546    80720    30088    92.4%           41      19089
 1105183    84740    22696    92.9%           41      19083
 1044649    82126    20467    92.7%           41      19074
 1081806    85450    20641    92.7%           41      19067
 1045055    81014    23647    92.8%           41      19026
 1078917    82684    21339    92.9%           41      19047
 1057560    78102    23179    93.1%           41      19040
 1049974    82571    21685    92.7%           41      19027
 1130240    76864    27952    93.6%           41      19081
 1148280    87469    20023    92.9%           41      19070
 1129233    92335    18945    92.4%           41      19062
 1100823    86498    18518    92.7%           41      19053
 1107132    92538    19149    92.3%           41      19046
 1109841    84476    19232    92.9%           41      19037
 1163535    85467    26465    93.2%           41      18898
 1141473    82098    21050    93.3%           41      19023
 1203848    80740    26138    93.7%           41      19054
 1215500    77982    19761    94.0%           41      19071
 1205789    79311    19182    93.8%           41      19063
 1213903    84570    21618    93.5%           41      18930
 1202449    76830    19577    94.0%           41      19048
 1234690    79415    23340    94.0%           41      19039
 1206523    80354    20549    93.8%           41      19029
 1137687    75772    27936    93.8%           41      18937
 1300957    79343    23053    94.3%           41      19075
 1256233    75313    19632    94.3%           41      19067
 1247054    74558    19554    94.4%           41      19059
 1215045    75325    23357    94.2%           41      18985
 1255485    86463    21511    93.6%           41      19044
 1249938    87272    20055    93.5%           41      19031
 1194825    83108    27986    93.5%           41      19019
 1313078    84665    18183    93.9%           41      19075
 1293256    84582    18734    93.9%           41      19067
 1298231    86636    18837    93.7%           41      19059
 1292062    87427    18918    93.7%           41      19048
 1268909    86861    18798    93.6%           41      19044
 1265892    87269    18586    93.6%           41      19034
 1256051    88594    18689    93.4%           41      19024
 1219428    85935    19708    93.4%           41      18999
 1286279    72696    59117    94.7%           42      18598
 1360321    71076    41192    95.0%           42      18907
 1453887    70224    22649    95.4%           42      19027
 1435608    68243    23056    95.5%           42      19015
 1413654    66216    31799    95.5%           42      19064
 1479998    68922    20567    95.6%           42      19053
 1434237    70802    42916    95.3%           42      18829
 1439825    59203    55631    96.1%           42      18993
 1489887    57598    24396    96.3%           42      19030
 1441768    60755    64927    96.0%           42      18988
 1560136    60518    25132    96.3%           42      19020
 1607653    62683    31424    96.2%           42      19023
 1572271    61368    37736    96.2%           42      18919
 1656175    59155    25411    96.6%           42      19014
 1642491    51124    33468    97.0%           42      18982
 1678882    49234    24753    97.2%           42      19054
 1648778    49988    21917    97.1%           42      19045
 1671695    49702    22600    97.1%           42      19037
 1704110    50212    25403    97.1%           42      19026
 1673223    49192    22961    97.1%           42      19018
 1651065    46035    25066    97.3%           42      19007
 1659299    49453    23697    97.1%           42      18997
 1685927    48570    33201    97.2%           42      19052
 1690470    48639    19669    97.2%           42      19045
 1705265    49591    22036    97.2%           42      19039
 1715123    49882    21355    97.2%           42      19032
 1651667    48156    22146    97.2%           42      19026
 1686602    49725    21884    97.1%           42      19020
 1704220    50380    21650    97.1%           43      19013
 1679707    50297    20339    97.1%           43      19010
 1666850    51760    20563    97.0%           43      19002
  686427    88525    74496    88.6%           43      18520
  957204    94373    23618    91.0%           43      18270
 1018082    95285    26398    91.4%           43      18845
  946223    87531    29978    91.5%           43      18967
 1079338    86556    19453    92.6%           43      19066
 1069172    85373    19603    92.6%           43      19055
 1086273    87059    22034    92.6%           43      19051
 1090794    89545    19214    92.4%           43      19042
 1050844    86672    21529    92.4%           43      19034
 1077861    89345    19660    92.3%           43      19028
 1056997    86303    21142    92.5%           43      19020
 1015944    96484    22693    91.3%           43      18865
 1009228    93221    27224    91.5%           43      18976
 1130483    91522    18577    92.5%           43      19063
 1104956    94542    17680    92.1%           43      19060
 1111971    87795    18607    92.7%           43      19051
 1071009    94745    19497    91.9%           43      19045
 1059098    90610    20142    92.1%           43      19037
 1052460    90293    19215    92.1%           43      19031
 1090009    87240    24203    92.6%           43      18857
 1106571    84858    21129    92.9%           43      19022
 1080009    83012    23089    92.9%           43      19014
 1092710    81316    29682    93.1%           43      18810
 1209589    82409    21724    93.6%           43      19069
 1170592    79759    19779    93.6%           43      19059
 1163452    80898    18985    93.5%           43      19054
 1170535    82136    19739    93.4%           43      19047
 1148068    79739    24277    93.5%           43      18909
 1181949    81171    20142    93.6%           43      19038
 1173808    81595    20419    93.5%           43      19031
 1157711    81272    19773    93.4%           43      19024
 1154296    79703    20818    93.5%           43      19014
 1227039    75215    29691    94.2%           44      19008
 1265773    77465    19412    94.2%           44      19067
 1273843    78709    23233    94.2%           44      19063
 1254841    78299    21674    94.1%           44      19060
 1266935    77264    20627    94.3%           44      19051
 1276442    78348    20375    94.2%           44      19044
 1214745    74030    19459    94.3%           44      19041
 1181901    73621    20568    94.1%           44      18967
 1261882    75019    25453    94.4%           44      19025
 1242828    72711    29781    94.5%           44      19079
 1251644    70842    19685    94.6%           44      19073
 1254079    71943    19476    94.6%           44      19067
 1259467    73294    19415    94.5%           44      19061
 1237132    68700    22694    94.7%           44      18842
 1331683    72589    21301    94.8%           44      19051
 1302349    69270    32885    94.9%           44      18988
 1277197    66722    64020    95.0%           44      18993
 1408597    69765    40928    95.3%           44      19008
 1427311    67566    21123    95.5%           44      19035
 1420124    72488    19309    95.1%           44      19023
 1424073    73695    21812    95.1%           44      19076
 1476251    72813    19734    95.3%           44      19065
 1459028    71753    19203    95.3%           44      19056
 1498476    68633    19793    95.6%           44      19046
 1475275    72690    19040    95.3%           44      19037
 1450796    76791    18421    95.0%           44      19029
 1432356    77047    18414    94.9%           44      19020
 1377091    75933    27896    94.8%           44      19023
 1430542    75048    18184    95.0%           44      19066
 1465886    77175    17851    95.0%           44      19060
 1413517    66659    19396    95.5%           44      19054
 1421047    73232    18721    95.1%           44      19049
 1436540    67334    18772    95.5%           44      18816
 1482859    74334    20622    95.2%           44      18346
 1446347    65126    64794    95.7%           44      18639
 1425963    57774    71694    96.1%           44      19000
 1558995    60690    25742    96.3%           44      19030
 1496304    59009    68191    96.2%           45      18998
 1581727    52819    22035    96.8%           45      19039
 1601019    51382    23073    96.9%           45      19024
 1656497    49872    30441    97.1%           45      19076
 1632835    50066    22537    97.0%           45      19065
 1634855    50494    23522    97.0%           45      19055
 1645433    51261    23769    97.0%           45      19044
 1609248    49992    21850    97.0%           45      19034
 1655714    52156    23020    96.9%           45      19026
 1648991    52420    22649    96.9%           45      19014
 1522451    48029    31889    96.9%           45      18968
 1621392    49809    21075    97.0%           45      19063
 1554472    47823    20457    97.0%           45      19056
 1652795    50917    22429    97.0%           45      19049
 1523988    47077    20272    97.0%           45      19044
 1581046    48960    22241    97.0%           45      19039
 1572705    47541    25360    97.1%           45      19034
  820346    80326    61698    91.1%           45      18675
  892043    91279    24791    90.7%           45      18240
  952107    93816    24745    91.0%           45      18823
  958433    91227    20429    91.3%           45      19027
 1008043    84297    32473    92.3%           45      19085
 1065427    87132    20337    92.4%           45      19078
 1055702    87273    20550    92.4%           45      19072
 1005244    85299    18790    92.2%           45      19006
 1074317    90125    20863    92.3%           45      19062
 1055437    87677    19957    92.3%           45      19055
 1050180    86467    20476    92.4%           45      19047
 1066412    88468    23249    92.3%           45      19043
 1045999    86683    23896    92.3%           45      19033
 1092585    84420    23572    92.8%           45      19084
 1124467    87820    21798    92.8%           46      19007
 1127477    85086    19970    93.0%           46      19074
 1102107    82981    19709    93.0%           46      19068
 1101716    84838    22239    92.9%           46      19061
 1129235    85810    23045    92.9%           46      19053
 1097599    84714    20157    92.8%           46      19040
 1055742    83277    20398    92.7%           46      19031
 1163966    83231    21588    93.3%           46      18841
 1123528    76524    21089    93.6%           46      19081
 1133807    77481    21006    93.6%           46      19075
 1141642    79125    20766    93.5%           46      19066
 1152651    79878    23855    93.5%           46      19058
 1161339    80587    24202    93.5%           46      18877
 1180561    76293    24305    93.9%           46      19045
 1144507    78088    22675    93.6%           46      19037
 1219996    78317    27019    94.0%           46      19089
 1226085    77722    20714    94.0%           46      19083
 1231234    73819    24812    94.3%           46      19074
 1216206    74003    23983    94.3%           46      18941
 1241750    77482    20941    94.1%           46      19059
 1211266    75497    46487    94.1%           46      19017
 1297546    79966    21249    94.2%           46      19047
 1274129    78433    27427    94.2%           46      19033
 1348817    73330    20243    94.8%           46      19090
 1355030    70881    23828    95.0%           46      19077
 1330823    71163    21096    94.9%           46      19067
 1351735    72883    21046    94.9%           46      19056
 1291240    71454    29168    94.8%           46      18949
 1395009    69750    25698    95.2%           46      19046
 1320073    67096    31193    95.2%           46      19026
 1397868    67343    69329    95.4%           46      19040
 1388083    61949    62853    95.7%           46      19010
 1523021    63077    18399    96.0%           46      19054
 1502270    59657    52359    96.2%           46      19001
 1516370    55193    41836    96.5%           47      19058
 1588417    58163    20479    96.5%           47      19046
 1547754    69240    28019    95.7%           47      19031
 1640651    55445    21349    96.7%           47      19085
 1624383    52804    21025    96.9%           47      19075
 1614384    52882    21195    96.8%           47      19066
 1580420    51840    21565    96.8%           47      19055
 1571661    51469    20883    96.8%           47      19047
 1603822    53033    23409    96.8%           47      19038
 1573762    49147    27163    97.0%           47      19030
 1478651    49505    32564    96.8%           47      19015
 1599050    51868    23459    96.9%           47      19074
 1594018    51902    20692    96.8%           47      19068
 1613179    52621    22790    96.8%           47      19063
 1600662    52983    21213    96.8%           47      19055
 1605153    53333    22551    96.8%           47      19051
 1619056    54116    21845    96.8%           47      19044
 1629221    55318    20567    96.7%           47      19037
 1202580    70803    37332    94.4%           47      18939
  641975    87615    72727    88.0%           47      18313
  951950    96497    20997    90.8%           47      18675
  943062    91819    19246    91.1%           47      19044
  970487    97746    27394    90.8%           47      18986
  966123    88009    29200    91.7%           47      19090
 1041808    90684    20158    92.0%           47      19085
 1029886    89575    19851    92.0%           47      19076
 1018269    89403    19694    91.9%           47      19070
 1019241    99765    18493    91.1%           47      19060
  990339    95873    24006    91.2%           47      19051
  965322    99161    18967    90.7%           47      19043
  978868    92249    24173    91.4%           47      18775
  900329    80156    30028    91.8%           47      19019
 1074435    88075    20205    92.4%           47      19086
 1072942    87611    20105    92.5%           47      19079
 1062405    86143    21526    92.5%           47      18820
 1064279    85821    19072    92.5%           47      19069
 1077734    88271    20537    92.4%           47      19062
 1100055    89849    20064    92.4%           47      19055
 1083025    90286    20053    92.3%           48      19046
 1076850    89496    20054    92.3%           47      19038
 1014933    84957    29351    92.3%           48      18745
 1179668    86162    23743    93.2%           48      19089
 1170834    85238    20019    93.2%           48      19084
 1113865    82483    18641    93.1%           48      19077
 1143199    86039    19535    93.0%           48      19071
 1164478    86315    20056    93.1%           48      19065
 1121388    80899    22300    93.3%           48      18765
 1173869    85414    21638    93.2%           48      19054
 1172941    84966    20809    93.2%           48      19048
 1160751    83526    20332    93.3%           48      19040
 1120810    76917    29867    93.6%           48      19022
 1188683    78425    20672    93.8%           48      18765
 1165533    75327    19776    93.9%           48      19084
 1230516    78969    19748    94.0%           48      19080
 1200576    77639    23257    93.9%           48      19072
 1179924    79801    20241    93.7%           48      19050
 1235033    80296    22706    93.9%           48      19064
 1183816    76496    19795    93.9%           48      19055
 1238526    80572    20473    93.9%           48      19049
 1225786    80246    20549    93.9%           48      19041
 1208788    75494    31453    94.1%           48      18943
 1294427    77249    23729    94.4%           48      19090
 1289251    77101    20324    94.4%           48      19082
 1281846    76865    20313    94.3%           48      19074
 1263518    75013    23504    94.4%           48      19060
 1270200    75793    21278    94.4%           48      19060
 1255513    86208    21724    93.6%           48      19050
 1227674    83857    31194    93.6%           48      19036
 1325963    84407    18961    94.0%           48      19091
 1300630    83028    17516    94.0%           48      19081
 1296293    84547    18877    93.9%           48      19070
 1294355    85646    19147    93.8%           48      19063
 1293395    86520    19049    93.7%           48      19056
 1286470    84505    24149    93.8%           48      19045
 1190350    76881    52872    93.9%           48      18576
 1313664    69591    41945    95.0%           48      19006
 1279280    63987    68945    95.2%           48      19029
 1462509    68659    28039    95.5%           48      19050
 1473473    66161    22163    95.7%           48      19038
 1417674    65985    31618    95.6%           49      18999
 1522198    67071    21522    95.8%           49      19082
 1506218    67199    21651    95.7%           49      19070
 1456769    68952    53432    95.5%           49      18744
 1559629    67878    21648    95.8%           49      19038
 1472508    70675    49052    95.4%           49      19051
 1568516    58812    24383    96.4%           49      19037
 1570197    52604    36640    96.8%           49      19021
 1617305    55436    26610    96.7%           49      19076
 1551885    54248    23021    96.6%           49      19068
 1583383    54680    24918    96.7%           49      19056
 1527820    53595    23984    96.6%           49      19049
 1588099    56247    24455    96.6%           49      19039
 1641745    58103    28292    96.6%           49      19029
 1561283    55768    24772    96.6%           49      19018
 1421624    50109    30889    96.6%           49      18997
 1617790    54973    24003    96.7%           49      19067
 1601607    55859    21900    96.6%           49      19060
 1585592    54519    22137    96.7%           49      19054
 1643543    56697    23476    96.7%           49      19047
 1360581    71884    37037    95.0%           49      18973
  700144    88447    71986    88.8%           49      18271
  933074    95066    25677    90.8%           49      18642
  937811    92579    22390    91.0%           49      19037
  917622    88843    27841    91.2%           49      19027
 1016218    88450    26169    92.0%           49      19084
  951878    82593    22493    92.0%           49      19077
  984083    90440    21321    91.6%           49      18956
  973033    92463    21426    91.3%           49      19063
  983364    88168    21439    91.8%           49      19055
  974602    89186    19894    91.6%           49      19045
  970678    94488    20116    91.1%           49      19036
  914236    92746    28396    90.8%           50      19056
 1038371    91658    20469    91.9%           50      19081
 1038097    98040    18955    91.4%           49      19076
 1014235    87859    18584    92.0%           49      19069
 1059946    89480    24257    92.2%           50      18820
 1050774    83995    21303    92.6%           50      19062
 1046894    85920    22372    92.4%           50      19054
 1057525    84043    26127    92.6%           50      19046
 1018701    81298    21415    92.6%           50      18919
 1106345    79693    30330    93.3%           50      19092
 1145456    84742    20832    93.1%           50      19084
 1160835    85601    20585    93.1%           50      19078
 1117716    85267    19941    92.9%           50      19068
 1145823    85569    22528    93.1%           50      19061
 1140491    85808    22591    93.0%           50      19053
 1121017    85554    20529    92.9%           50      19044
 1094077    83846    27164    92.9%           50      19032
 1161191    80443    19910    93.5%           50      19089
 1189077    80562    20828    93.7%           50      19084
 1183171    82337    22087    93.5%           50      18844
 1229933    81904    23617    93.8%           50      19073
 1213182    83467    19697    93.6%           50      19064
 1239951    81273    23158    93.8%           50      19060
 1201283    79447    21560    93.8%           50      19050
 1071820    72057    21118    93.7%           50      19041
 1120925    73409    31170    93.9%           50      18783
 1220403    74318    20652    94.3%           50      19088
 1234121    74870    25024    94.3%           50      19057
 1203363    73426    20218    94.2%           50      19074
 1179416    73295    21261    94.1%           50      19063
 1184796    74313    21216    94.1%           50      19055
 1208285    75065    21204    94.2%           50      19048
 1198383    75971    23939    94.0%           50      19039
 1217899    72760    24348    94.4%           50      18789
 1313179    78148    23884    94.4%           50      19088
 1305250    80959    19351    94.2%           50      19078
 1323067    83850    17791    94.0%           50      19073
 1269838    72741    66374    94.6%           50      19047
 1327980    68179    65188    95.1%           50      19019
 1359350    75630    58648    94.7%           50      18984
 1451614    74559    25260    95.1%           50      19069
 1465729    77528    20343    95.0%           50      19054
 1391157    72863    28314    95.0%           50      19104
 1466040    74137    18326    95.2%           50      19096
 1471002    75483    18881    95.1%           50      19087
 1500406    75987    18061    95.2%           51      19080
 1461529    76976    22326    95.0%           51      19071
 1453201    76506    18494    95.0%           51      19064
 1420343    76203    18362    94.9%           51      19055
 1304161    72658    29540    94.7%           51      18392
 1506536    64063    24782    95.9%           51      18786
 1533839    59394    24894    96.3%           51      19091
 1539772    57989    24923    96.4%           51      19085
 1528393    60047    21210    96.2%           51      19077
 1469486    58244    20440    96.2%           51      19070
 1490295    59431    20630    96.2%           51      19064
 1482768    60149    20337    96.1%           51      19052
 1475645    59961    20951    96.1%           51      19049
 1490452    60750    22293    96.1%           51      19039
 1481178    58638    31561    96.2%           51      19096
 1510290    59104    19997    96.2%           51      19091
 1535293    58729    22632    96.3%           51      19085
 1498114    59436    21025    96.2%           51      19082
 1464185    58575    20071    96.2%           51      19077
 1416953    63321    20744    95.7%           51      19074
  569016    95173    79396    85.7%           51      18460
  760220    88512    52906    89.6%           51      18809
  916271    93727    24284    90.7%           51      19062
  917109    94243    22555    90.7%           51      19056
  904669    95035    21751    90.5%           51      19048
  835766    86346    28814    90.6%           51      19067
 1007808    93398    22796    91.5%           51      18916
  999632    90581    20337    91.7%           51      19096
 1024900    88555    23345    92.0%           51      19090
 1011394    91194    23658    91.7%           51      19085
  988313    89898    21966    91.7%           51      19077
  986215    90409    21666    91.6%           51      19070
  972358    91737    21101    91.4%           51      19064
  985936    88219    25856    91.8%           51      19005
  936271    85349    27546    91.6%           51      19047
 1048113    85443    19929    92.5%           51      19105
 1035063    86621    19525    92.3%           51      18976
 1061245    87594    20789    92.4%           51      19097
 1003504    83420    18831    92.3%           51      19087
 1013555    83624    20774    92.4%           52      18937
 1048404    85085    20283    92.5%           52      19075
 1037551    83080    20882    92.6%           52      19066
 1021250    85218    23419    92.3%           52      19054
 1071951    81619    24920    92.9%           52      19110
 1114900    78423    22401    93.4%           52      19102
 1122640    84490    20422    93.0%           52      19096
 1131922    85471    26696    93.0%           52      19003
 1114644    81960    21488    93.2%           52      19080
 1113213    81757    22055    93.2%           52      19072
 1129023    81520    23358    93.3%           52      19060
 1105795    78457    31159    93.4%           52      19112
 1182532    76351    21956    93.9%           52      19105
 1191312    81389    22604    93.6%           52      19097
 1183761    80937    20177    93.6%           52      19082
 1192004    82573    21624    93.5%           52      19081
 1161810    85582    21101    93.1%           52      19068
 1206190    89067    40293    93.1%           52      19075
 1259408    80968    21212    94.0%           52      19065
 1201117    76701    27370    94.0%           52      19111
 1319012    83458    23091    94.0%           52      19105
 1257414    80468    19190    94.0%           52      19095
 1304535    88336    18560    93.7%           52      19086
 1245884    81930    18948    93.8%           52      19076
 1245478    86964    18935    93.5%           52      19066
 1295639    82579    19523    94.0%           52      19059
 1215004    83963    22219    93.5%           52      19047
 1228100    84715    20851    93.5%           52      19105
 1264350    86436    18371    93.6%           52      19097
 1260680    86721    18400    93.6%           52      19089
 1263060    87119    18244    93.5%           52      19084
 1264709    85112    18431    93.7%           52      19078
 1242295    80763    18527    93.9%           52      19072
 1242178    81887    20404    93.8%           52      19067
 1275293    77367    19469    94.3%           52      19060
 1246477    85788    20527    93.6%           52      18670
 1315023    81932    22497    94.1%           52      18346
 1298387    81283    22600    94.1%           52      18646
 1291664    71874    30180    94.7%           52      19093
 1398849    77842    23391    94.7%           52      19042
 1401084    77717    19392    94.7%           52      19109
 1379942    74831    19895    94.9%           52      19099
 1321338    74214    19704    94.7%           53      19000
 1369934    83555    19658    94.3%           53      19085
 1370717    82410    18851    94.3%           53      19079
 1352024    83441    18476    94.2%           53      19070
 1367299    83049    20835    94.3%           53      19064
 1356476    83304    26881    94.2%           53      19115
 1388310    81620    17997    94.4%           53      19111
 1382947    75152    22260    94.8%           53      18809
 1431434    72823    22042    95.2%           53      19097
 1408927    71974    28077    95.1%           53      18964
 1408592    70406    42437    95.2%           53      19076
 1436613    78560    22176    94.8%           53      19064
 1420113    64192    32048    95.7%           53      19113
 1457048    60237    22298    96.0%           53      19102
 1496579    62159    23359    96.0%           53      19092
 1472037    62041    21697    96.0%           53      19084
 1511669    64042    23743    95.9%           53      19076
 1490132    63479    23512    95.9%           53      19064
 1472869    62113    24085    96.0%           53      19053
 1415974    61010    23771    95.9%           53      19043
 1510625    62374    22735    96.0%           53      19100
 1502599    62054    23226    96.0%           53      19094
 1496088    61390    21730    96.1%           53      19089
 1526796    63071    25738    96.0%           53      19084
 1469469    60787    21453    96.0%           53      19078
  997676    91932    44898    91.6%           53      18917
  616329    99924    72159    86.0%           53      18580
  915059   104335    22952    89.8%           53      19072
  894563   105734    19272    89.4%           53      19065
  871142    92086    31653    90.4%           53      19040
  975526   100023    18964    90.7%           53      19115
  980598    96002    19341    91.1%           53      19110
  937373    96957    17981    90.6%           53      19106
  928386   101307    17665    90.2%           53      19100
  920556   104289    17937    89.8%           53      19095
  907871   100243    17752    90.1%           53      18909
  959691    91070    23599    91.3%           54      18889
  995258    98041    21266    91.0%           54      19087
  947052    90187    19191    91.3%           53      19080
  961508    93736    20569    91.1%           54      19074
  933936    88121    30983    91.4%           54      19066
  993966    86788    21790    92.0%           54      19124
 1013952    90313    24991    91.8%           54      19116
 1008479    87277    21389    92.0%           54      19110
 1021634    90730    23226    91.8%           54      18994
 1023503    91111    20962    91.8%           54      19094
 1026250    91227    20700    91.8%           54      19087
  993604    88505    20218    91.8%           54      19078
  958015    84713    29902    91.9%           54      19068
 1063746    88946    19363    92.3%           54      19124
 1070238    95869    19014    91.8%           54      19120
 1091347    97743    19118    91.8%           54      19115
 1080922    97804    18564    91.7%           54      19106
 1060628    91333    19839    92.1%           54      18878
 1108475    89757    22299    92.5%           54      19004
 1127358    83031    24013    93.1%           54      19088
 1103278    88123    20126    92.6%           54      19082
 1078283    87007    20072    92.5%           54      19074
 1103179    84983    27590    92.8%           54      19129
 1152368    83229    19059    93.3%           54      19125
 1198651    89831    22977    93.0%           54      19048
 1170746    81372    23855    93.5%           54      19115
 1101676    82598    19870    93.0%           54      19110
 1151801    84841    19655    93.1%           54      19104
 1106663    83856    18922    93.0%           54      19099
 1126998    84545    19792    93.0%           54      19090
 1133956    84110    19588    93.1%           54      19084
 1095128    88075    18897    92.6%           54      18978
 1196723    86126    25844    93.3%           54      18987
 1195232    79473    30961    93.8%           54      19023
 1250923    80762    20517    93.9%           54      19130
 1234612    80481    19749    93.9%           54      19124
 1227612    80477    19594    93.8%           54      19117
 1235915    81493    19372    93.8%           54      19110
 1232202    81368    22740    93.8%           54      19106
 1193294    78534    21872    93.8%           54      18891
 1247381    82649    20748    93.8%           54      19095
 1221219    81558    21632    93.7%           54      19040
 1198518    79689    20281    93.8%           54      19079
 1250457    76552    20580    94.2%           54      19133
 1283292    77723    19458    94.3%           54      19129
 1235712    75643    18553    94.2%           54      19123
 1265274    78899    18998    94.1%           54      19116
 1264972    79771    21846    94.1%           54      18830
 1296534    77973    21378    94.3%           54      19105
 1267896    76702    20453    94.3%           54      19098
 1290675    81681    20231    94.0%           55      19088
 1237962    76363    31376    94.2%           55      19077
 1271522    69394    24271    94.8%           55      19130
 1239565    70862    22593    94.6%           55      19119
 1243530    70786    22499    94.6%           55      19107
 1251355    70958    23035    94.6%           55      19097
 1134337    65628    64916    94.5%           55      19028
 1312849    66624    32173    95.2%           55      19098
 1259332    64995    61775    95.1%           55      19078
 1332084    64299    63591    95.4%           55      19060
 1410283    69568    58143    95.3%           55      19096
 1495619    55237    25127    96.4%           55      19082
 1461903    54942    25284    96.4%           55      19067
 1500771    53266    23975    96.6%           55      19120
 1592318    56541    26256    96.6%           55      19110
 1574298    56469    24141    96.5%           55      19102
