Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1520        0        0   100.0%           45      17774
    1534        0       33   100.0%           45      17774
    1505        0        0   100.0%           45      17774
    3911        0     5257   100.0%           45      17774
    1519        0        0   100.0%           45      17774
    1506        0        0   100.0%           45      17774
    1534        0        0   100.0%           45      17774
    1535        0        0   100.0%           45      17774
    1540        0        0   100.0%           45      17774
    1523        0        0   100.0%           45      17774
    1536        0        3   100.0%           45      17774
    1526        2       30    99.9%           45      17774
    1535        0        0   100.0%           45      17774
    1551        0        0   100.0%           45      17774
    1516        0        0   100.0%           45      17774
    1535        0        0   100.0%           45      17774
    1435        0       87   100.0%           45      17774
    1507        0        0   100.0%           45      17774
    1525        0        0   100.0%           45      17774
    1520        0        0   100.0%           45      17774
    1530        0       33   100.0%           45      17774
    1521        0        0   100.0%           45      17774
    5961        0     3034   100.0%           45      17774
    1509        0        0   100.0%           45      17774
    1533        0        0   100.0%           45      17774
    1537        0        0   100.0%           45      17774
    1651        0       38   100.0%           45      17774
    1533        0        0   100.0%           45      17774
    1537        0        0   100.0%           45      17774
    1544        0       36   100.0%           45      17774
    1539        0        0   100.0%           45      17774
    5972        0     3033   100.0%           45      17774
    1522        0        0   100.0%           45      17774
    1538        0        0   100.0%           45      17774
    1525        0        0   100.0%           45      17774
    1519        0        0   100.0%           45      17774
    1510        0        0   100.0%           45      17774
    1505        0        0   100.0%           45      17774
    1537        0        0   100.0%           45      17774
    1525        2       30    99.9%           45      17774
    1523        0        1   100.0%           45      17774
    5977        0     3032   100.0%           45      17774
    1506        0        0   100.0%           45      17774
    1539        0        0   100.0%           45      17774
    1494        0      104   100.0%           45      17774
    5884        4       19    99.9%           45      17774
    3141        0        0   100.0%           45      17774
   12553        0      490   100.0%            3      17318
    2403        0       47   100.0%            3       7891
    1535        0        0   100.0%            3        318
   52753     3778     3459    93.3%            9        209

Ending tracing...
