Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  368947    21134        0    94.6%           11      15234
  371312    20238        0    94.8%           11      15282
  371629    21493       33    94.5%           11      15330
  369563    19027        0    95.1%           11      15378
  367148    20008        0    94.8%           11      15426
  369986    15380     5250    96.0%           11      15473
  369879    20439        0    94.8%           11      15521
  405333    22172        0    94.8%           11      15573
  371412    21388        0    94.6%           11      15620
  369277    19415        0    95.0%           11      15668
  367992    21140        0    94.6%           11      15716
  371299    19669       32    95.0%           11      15764
  386759    21067        0    94.8%           11      15814
  392514    20762        0    95.0%           11      15865
  376145    16413     3025    95.8%           11      15912
  369624    21202        0    94.6%           11      15960
  370393    19630       87    95.0%           11      16008
  373656    20110        0    94.9%           11      16055
  373828    20272        0    94.9%           11      16103
  373765    20271        0    94.9%           11      16152
  372391    20600        0    94.8%           11      16199
  369881    19522       32    95.0%           11      16247
  368040    20612        0    94.7%           11      16295
  378424    16997     3024    95.7%           11      16343
  371124    20409        0    94.8%           11      16391
  375776    20105        0    94.9%           11      16439
  370224    21390        0    94.5%           11      16487
  367629    21997        0    94.4%           11      16534
  366745    21277        0    94.5%           11      16582
  367326    22289        0    94.3%           11      16630
  394832    20960       32    95.0%           11      16680
  372655    20609        0    94.8%           11      16728
  371318    21319        0    94.6%           11      16776
  378997    17614     3022    95.6%           11      16824
  373712    19999        0    94.9%           11      16871
  367498    20815       90    94.6%           11      16919
  374240    19320        0    95.1%           11      16967
  368398    20702        0    94.7%           11      17015
  371746    21294        0    94.6%           11      17063
  365315    19972       31    94.8%           11      17110
  371271    19074        0    95.1%           11      17158
  368559    19812        0    94.9%           11      17206
  377217    17476     3023    95.6%           11      17254
  381891    22585        0    94.4%           11      17303
  372070    20216        0    94.8%           11      17350
  368299    18989        0    95.1%           11      17398
  368896    21296        0    94.5%           11      17446
  371242    20114        0    94.9%           11      17493
  382784    20131        0    95.0%           11      17542
  362764    20777       33    94.6%           11      17590
  373724    20978        0    94.7%           11      17637
  379543    16741     3024    95.8%           11      17685
  373703    21029        0    94.7%           11      17734
  373114    19276        0    95.1%           11      17782
  373560    20659        0    94.8%           11      17830
  370458    19652        0    95.0%           11      17878
  370686    20734        0    94.7%           11      17925
  369122    19903        0    94.9%           11      17973
  370150    19625       33    95.0%           11      18020
  367803    22203        0    94.3%           11      18068
  381738    22040        0    94.5%           11      18117
  401946    20297     3024    95.2%           11      18168
  369957    20817        0    94.7%           11      18217
  370813    19938        0    94.9%           11      18264
  368458    21275        0    94.5%           11      18312
  368456    20470        0    94.7%           11      18359
  410313    23353        0    94.6%           11      18411
  372707    20128       33    94.9%           11      18460
  373340    20841        0    94.7%           11      18508
  370052    20947        0    94.6%           11      18555
  374241    16036     5250    95.9%           11      18603
  372931    20611        0    94.8%           11      18651
  374096    20082        0    94.9%           11      18699
  372902    20519        0    94.8%           12      18747
