Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
    1651        1       29    99.9%           17       4714
    1597        0        0   100.0%           17       4714
    1627        0        0   100.0%           17       4714
    1613        0        0   100.0%           17       4714
    1617        0        0   100.0%           17       4714
    6051        0     3126   100.0%           17       4714
    1583        0        0   100.0%           17       4714
    1648        0        0   100.0%           17       4714
    1583        0        0   100.0%           17       4714
    1605        1       33    99.9%           17       4714
    1599        0        0   100.0%           17       4714
    1625        0        0   100.0%           17       4714
    1597        0        0   100.0%           17       4714
    1595        0        0   100.0%           17       4714
    6190        0     3041   100.0%           17       4714
    1599        0        0   100.0%           17       4714
    1616        0        0   100.0%           17       4714
    1646        0        0   100.0%           17       4714
    1610        0        0   100.0%           17       4714
    1624        1       30    99.9%           17       4714
    1646        0        0   100.0%           17       4714
    1615        0        0   100.0%           17       4714
    1599        0        0   100.0%           17       4714
    1584        0        0   100.0%           17       4714
    5816        0     5367   100.0%           17       4714
    1611        0        0   100.0%           17       4714
    1597        0        0   100.0%           17       4714
    1597        0        0   100.0%           17       4714
    1595        0       33   100.0%           17       4715
    1614        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1612        0        0   100.0%           17       4715
    1596        0        0   100.0%           17       4715
    6134        0     3041   100.0%           17       4715
    1684        0       37   100.0%           17       4715
    1598        0        7   100.0%           17       4715
    1614        0        0   100.0%           17       4715
    1594        0        0   100.0%           17       4715
    1624        0       33   100.0%           17       4715
    1610        0        0   100.0%           17       4715
    1617        0        0   100.0%           17       4715
    1584        0        0   100.0%           17       4715
    1595        0        0   100.0%           17       4715
    6080        0     3128   100.0%           17       4715
    1597        0        0   100.0%           17       4715
    1630        0        0   100.0%           17       4715
    1613        0        0   100.0%           17       4715
    1593        0       36   100.0%           17       4715
    1600        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    1598        0        0   100.0%           17       4715
    4127        0     5277   100.0%           17       4715
    1599        0        0   100.0%           17       4715
    1598        0        0   100.0%           17       4715
    1647        0        0   100.0%           17       4715
    1596        0        0   100.0%           17       4715
    1537        0      118   100.0%           17       4715
    1583        0        0   100.0%           17       4715
    1585        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1613        0        0   100.0%           17       4715
    6167        0     3041   100.0%           17       4715
    1595        0        0   100.0%           17       4715
    1616        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    1629        0        5   100.0%           17       4715
    1595        2        2    99.9%           17       4715
    1595        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    6172        0     3042   100.0%           17       4715
    1613        0        0   100.0%           17       4715
    1610        0        0   100.0%           17       4715
    1601        0        0   100.0%           17       4715
    1612        0        0   100.0%           17       4715
    1611        0       33   100.0%           17       4715
    1594        0        0   100.0%           17       4715
    1600        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    1610        0        0   100.0%           17       4715
    6163        0     3042   100.0%           17       4715
    1599        0        0   100.0%           17       4715
    1601        0        0   100.0%           17       4715
    1597        0        0   100.0%           17       4715
    1612        1        4    99.9%           17       4715
    1618        0       30   100.0%           17       4715
    1623        0        0   100.0%           17       4715
    1613        0        0   100.0%           17       4715
    1598        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    6161        0     3043   100.0%           17       4715
    1584        0        0   100.0%           17       4715
    1597        0        0   100.0%           17       4715
    1615        0        0   100.0%           17       4715
    1624        1       33    99.9%           17       4715
    1599        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1585        0        0   100.0%           17       4715
    1625        0        0   100.0%           17       4715
    6162        0     3052   100.0%           17       4715
    1625        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1611        0        0   100.0%           17       4715
    1597        0        0   100.0%           17       4715
    1508        0      106   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    1648        0        0   100.0%           17       4716
    1599        0        0   100.0%           17       4716
    1584        0        0   100.0%           17       4716
    6093        0     3127   100.0%           17       4716
    1611        0        0   100.0%           17       4716
    1691        0       45   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    4502        0       80   100.0%           17       4716
    1626        0        0   100.0%           17       4716
    1623        0        0   100.0%           17       4716
    1600        0        0   100.0%           17       4716
    1610        0        0   100.0%           17       4716
    4149        0     5277   100.0%           17       4716
    1599        0        0   100.0%           17       4716
    1584        0        0   100.0%           17       4716
    1614        0        0   100.0%           17       4716
    1614        0        0   100.0%           17       4716
    1636        0       33   100.0%           17       4716
    1610        0        0   100.0%           17       4716
    1598        0        0   100.0%           17       4716
    1575        0        0   100.0%           17       4716
    1608        0        0   100.0%           17       4716
    6202        0     3041   100.0%           17       4716
    1595        0        0   100.0%           17       4716
    1597        0        0   100.0%           17       4716
    1596        0        0   100.0%           17       4716
    1621        0       33   100.0%           17       4716
    1583        0        0   100.0%           17       4716
    1595        0        0   100.0%           17       4716
    1615        0        0   100.0%           17       4716
    1597        0        0   100.0%           17       4716
    6217        0     3042   100.0%           17       4716
    1611        0        0   100.0%           17       4716
    1581        0        0   100.0%           17       4716
    1627        0        0   100.0%           17       4716
    1599        0        0   100.0%           17       4716
    1510        0      118   100.0%           17       4716
    1610        0        0   100.0%           17       4716
    1586        0        0   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    1580        0        0   100.0%           17       4716
    6223        0     3039   100.0%           17       4716
    1595        0        0   100.0%           17       4716
    1617        0        0   100.0%           17       4716
    1609        0        0   100.0%           17       4716
    1620        0        5   100.0%           17       4716
    1575        2        2    99.9%           17       4716
    1598        0        0   100.0%           17       4716
    1615        0        0   100.0%           17       4716
    1595        0        0   100.0%           17       4716
    6204        0     3038   100.0%           17       4716
    1583        0        0   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    1612        0        0   100.0%           17       4716
    1595        0        0   100.0%           17       4716
    1624        0       33   100.0%           17       4716
    1646        0        0   100.0%           17       4716
    1598        0        0   100.0%           17       4716
    1612        0        0   100.0%           17       4716
    1598        0        0   100.0%           17       4716
    6248        0     3040   100.0%           17       4716
    1625        0        0   100.0%           17       4716
    1616        0        0   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    1650        0        5   100.0%           17       4716
    1618        1       29    99.9%           17       4716
    1599        0        0   100.0%           17       4716
    1648        0        0   100.0%           17       4716
    1610        0        0   100.0%           17       4716
    1651        0        0   100.0%           17       4716
    6241        0     3042   100.0%           17       4716
    1646        0        0   100.0%           17       4716
    1613        0        0   100.0%           17       4716
    1610        0        0   100.0%           17       4716
    1625        1       33    99.9%           17       4717
    1596        0        0   100.0%           17       4717
    1596        0        0   100.0%           17       4717
    1611        0        0   100.0%           17       4717
    1646        0        0   100.0%           17       4717
    4173        0     7604   100.0%           17       4725
    1614        0        0   100.0%           17       4725
    1601        0        0   100.0%           17       4725
    1625        0        0   100.0%           17       4725
    1607        0        0   100.0%           17       4725
    1593        0       64   100.0%           17       4725
    1613        0        0   100.0%           17       4725
    1615        0        0   100.0%           17       4725
    1612        0        0   100.0%           17       4725
    1615        0        0   100.0%           17       4725
    6143        0     3129   100.0%           17       4725
    1596        0        0   100.0%           17       4725
    1600        0        0   100.0%           17       4725
    1583        0        0   100.0%           17       4725
    1621        1       33    99.9%           17       4726
    1625        0        0   100.0%           17       4726
    1599        0        0   100.0%           17       4726
    1597        0        0   100.0%           17       4726
    1584        0        0   100.0%           17       4726
    6245        0     3042   100.0%           17       4726
    1599        0        0   100.0%           17       4726
    1601        0        0   100.0%           17       4726
    1611        0        0   100.0%           17       4726
    1594        0        0   100.0%           17       4726
    1611        1       33    99.9%           17       4726
    1650        0        0   100.0%           17       4726
    1615        0        0   100.0%           17       4726
    1595        0        0   100.0%           17       4726
    1584        0        0   100.0%           17       4726
    6267        0     3043   100.0%           17       4726
    1596        0        0   100.0%           17       4726
    1627        0        0   100.0%           17       4726
    1596        0        0   100.0%           17       4726
    1623        0       33   100.0%           17       4726
    1612        0        0   100.0%           17       4726
    1584        0        0   100.0%           17       4726
    1612        0        0   100.0%           17       4726
    1599        0        0   100.0%           17       4726
    6277        0     3043   100.0%           17       4726
    1614        0        0   100.0%           17       4726
    1611        0        0   100.0%           17       4726
    1626        0        0   100.0%           17       4726
    1615        0        0   100.0%           17       4726
    1524        0      118   100.0%           17       4726
    1610        0        0   100.0%           17       4726
    1610        0        0   100.0%           17       4726
    1613        0        0   100.0%           17       4726
    1610        0        0   100.0%           17       4726
    6249        0     3043   100.0%           17       4726
    1597        0        0   100.0%           17       4726
    1648        0        0   100.0%           17       4726
    1601        0        0   100.0%           17       4726
    1649        0        4   100.0%           17       4726
    1602        1       29    99.9%           17       4726
    1595        0        0   100.0%           17       4726
    1615        0        0   100.0%           17       4726
    1596        0        0   100.0%           17       4726
    6277        0     3043   100.0%           17       4726
    1613        0        0   100.0%           17       4726
    1609        0        0   100.0%           17       4726
    1620        0        0   100.0%           17       4726
    1610        0        0   100.0%           17       4726
    1621        0       36   100.0%           18       4726
    1614        0        0   100.0%           18       4726
    1610        0        0   100.0%           18       4726
    1597        0        0   100.0%           18       4726
    1611        0        0   100.0%           18       4726
    4239        0     5278   100.0%           18       4726
    1599        0        0   100.0%           18       4726
    1612        0        0   100.0%           18       4726
    1612        0        0   100.0%           18       4726
    1651        0        9   100.0%           18       4726
    1604        1       29    99.9%           18       4726
    1644        0        0   100.0%           18       4726
    1599        0        0   100.0%           18       4726
    1599        0        0   100.0%           18       4726
    1599        0        0   100.0%           18       4726
    6244        0     3127   100.0%           18       4726
    1625        0        0   100.0%           18       4726
    1586        0        0   100.0%           18       4726
    1582        0        0   100.0%           18       4726
    1623        0       33   100.0%           18       4726
    1615        0        1   100.0%           18       4726
    1643        0        0   100.0%           18       4726
    1598        0        0   100.0%           18       4726
    1615        0        0   100.0%           18       4726
    6330        0     3041   100.0%           18       4726
    1593        0        0   100.0%           18       4726
    1596        0        0   100.0%           18       4726
    1599        0        0   100.0%           18       4726
    1610        0        4   100.0%           18       4726
    1612        1       34    99.9%           18       4727
    1595        0        0   100.0%           18       4727
    1613        0        0   100.0%           18       4727
    1581        0        0   100.0%           18       4727
    1595        0        0   100.0%           18       4727
    6213        0     3127   100.0%           18       4727
    1609        0        0   100.0%           18       4727
    1614        0        0   100.0%           18       4727
    1610        0        0   100.0%           18       4727
    1607        1       33    99.9%           18       4727
    1597        0        0   100.0%           18       4727
    1594        0        0   100.0%           18       4727
    1601        0        0   100.0%           18       4727
    1608        0        0   100.0%           18       4727
    6289        0     3038   100.0%           18       4727
    1625        0        0   100.0%           18       4727
    1594        0        0   100.0%           18       4727
    1597        0        0   100.0%           18       4727
    1597        0        0   100.0%           18       4727
    1606        0       33   100.0%           18       4727
    1646        0        0   100.0%           18       4727
    1627        0        0   100.0%           18       4727
    1599        0        0   100.0%           18       4727
    1584        0        0   100.0%           18       4727
    6293        0     3037   100.0%           18       4727
    1599        0        0   100.0%           18       4727
    1617        0        0   100.0%           18       4727
    1595        0        0   100.0%           18       4727
    1622        0       33   100.0%           18       4727
    1615        0        0   100.0%           18       4727
    1609        0        0   100.0%           18       4727
    1597        0        0   100.0%           18       4727
    1582        0        0   100.0%           18       4727
    6296        0     3036   100.0%           18       4727
    1595        0        0   100.0%           18       4727
    1597        0        0   100.0%           18       4727
    1612        0        0   100.0%           18       4727
    1592        0        0   100.0%           18       4727
    1549        0      121   100.0%           18       4727
    1646        0        0   100.0%           18       4727
    1612        0        0   100.0%           18       4727
    1614        0        0   100.0%           18       4727
    2409        3       23    99.9%           18       4727
    4314        0     5397   100.0%           18       4727
    1676        8       40    99.5%           18       4727
    1615        0        0   100.0%           18       4727
    1595        0        0   100.0%           18       4727
    1619        0       11   100.0%           18       4727
    1649        1       29    99.9%           18       4727
    1609        0        0   100.0%           18       4727
    1616        0        0   100.0%           18       4727
    1598        0        0   100.0%           18       4727
    6342        0     3035   100.0%           18       4727
    1583        0        0   100.0%           18       4727
    1591        0        0   100.0%           18       4727
    1578        0        0   100.0%           18       4727
    1612        0        0   100.0%           18       4727
    1635        1       33    99.9%           18       4728
    1581        0        0   100.0%           18       4728
    1582        0        3   100.0%           18       4728
    1593        0        0   100.0%           18       4728
    1615        0        0   100.0%           18       4728
    6333        0     3033   100.0%           18       4728
    1615        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1611        0        0   100.0%           18       4728
    1616        0        4   100.0%           18       4728
    1601        1       30    99.9%           18       4728
    1599        0        0   100.0%           18       4728
    1596        0        0   100.0%           18       4728
    1595        0        0   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    6244        0     3116   100.0%           18       4728
    1623        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1595        0        0   100.0%           18       4728
    1608        1       32    99.9%           18       4728
    1596        0        0   100.0%           18       4728
    1610        0        0   100.0%           18       4728
    1600        0        0   100.0%           18       4728
    1614        0        0   100.0%           18       4728
    6398        0     3027   100.0%           18       4728
    1596        0        0   100.0%           18       4728
    1611        0        0   100.0%           18       4728
    1610        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1655        0       33   100.0%           18       4728
    1598        0        0   100.0%           18       4728
    1600        0        0   100.0%           18       4728
    1597        0        0   100.0%           18       4728
    1594        0        0   100.0%           18       4728
    6341        0     3026   100.0%           18       4728
    1583        0        0   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    1595        0        0   100.0%           18       4728
    1607        0       33   100.0%           18       4728
    1598        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1616        0        0   100.0%           18       4728
    1596        0        0   100.0%           18       4728
    6376        0     3025   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1614        0        0   100.0%           18       4728
    1592        0        0   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    1619        0       36   100.0%           18       4728
    1646        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    1595        0        0   100.0%           18       4728
    4372        0     5262   100.0%           18       4728
    1595        0        0   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    1584        0        0   100.0%           18       4728
    1624        0       33   100.0%           18       4728
    1599        0        0   100.0%           18       4728
    1584        0        0   100.0%           18       4728
    1597        0        0   100.0%           18       4728
    1594        0        0   100.0%           18       4728
    6374        0     3027   100.0%           18       4728
    1610        0        0   100.0%           18       4728
    1597        0        0   100.0%           18       4728
    1614        0      128   100.0%           18       4728
    1616        0        0   100.0%           18       4728
    1622        0       33   100.0%           18       4728
    1612        0        0   100.0%           18       4728
    1613        0        0   100.0%           18       4728
    1811        0       14   100.0%           18       4728
    1611        0        0   100.0%           18       4728
    6376        0     3025   100.0%           18       4728
    1583        0        0   100.0%           18       4728
    1609        0        0   100.0%           18       4728
    1615        0        0   100.0%           18       4728
    1612        0        9   100.0%           18       4728
    1602        1       29    99.9%           18       4729
    1605        0        0   100.0%           18       4729
    1585        0        0   100.0%           18       4729
    1614        0        0   100.0%           18       4729
    6404        0     3025   100.0%           18       4729
    1584        0        0   100.0%           18       4729
    1606        0        0   100.0%           18       4729
    1585        0        0   100.0%           18       4729
    1644        0        3   100.0%           18       4729
    1611        0       33   100.0%           18       4729
    1613        0        0   100.0%           18       4729
    1611        0        0   100.0%           18       4729
    1582        0        0   100.0%           18       4729
    1610        0        0   100.0%           18       4729
    6405        0     3026   100.0%           18       4729
    1609        0        0   100.0%           18       4729
    1627        0        0   100.0%           18       4729
    1610        0        0   100.0%           18       4729
    1588        0        5   100.0%           18       4729
    1604        1       29    99.9%           18       4729
    1599        0        0   100.0%           18       4729
    1600        0        0   100.0%           18       4729
    1613        0        0   100.0%           18       4729
    1647        0        0   100.0%           18       4729
    6406        0     3024   100.0%           18       4729
    1597        0        0   100.0%           18       4729
    1600        0        0   100.0%           18       4729
    1610        0        0   100.0%           18       4729
    1606        1       33    99.9%           18       4729
    1595        0        0   100.0%           18       4729
    1583        0        0   100.0%           18       4729
    1612        0        0   100.0%           18       4729
    1608        0        0   100.0%           18       4729
    6406        0     3022   100.0%           18       4729
    1610        0        2   100.0%           18       4729
    1597        0        0   100.0%           18       4729
    1584        0        0   100.0%           18       4729
    1584        0        0   100.0%           18       4729
    1607        0       33   100.0%           18       4729
    1608        0        0   100.0%           18       4729
    1612        0        0   100.0%           18       4729
    1625        0        0   100.0%           18       4729
    1606        0        0   100.0%           18       4729
    4296        0     5346   100.0%           18       4729
    1614        0        0   100.0%           18       4729
    1601        0        0   100.0%           18       4729
    1598        0        0   100.0%           18       4729
    1605        0       36   100.0%           18       4729
    1595        0        0   100.0%           18       4729
    1583        0        0   100.0%           18       4729
    1612        0        0   100.0%           18       4729
    1599        0        0   100.0%           18       4729
    6413        0     3022   100.0%           18       4729
    1584        0        0   100.0%           18       4729
    1615        0        0   100.0%           18       4729
    1625        0        0   100.0%           18       4729
    1596        0        0   100.0%           18       4729
    1620        0       33   100.0%           18       4729
    1613        0        0   100.0%           18       4729
    1612        0        0   100.0%           18       4729
    1646        0        0   100.0%           18       4729
    1611        0        0   100.0%           18       4729
    6470        0     3021   100.0%           18       4729
    1599        0        0   100.0%           18       4729
    1597        0        0   100.0%           18       4729
    1612        0        0   100.0%           18       4729
    1636        0       35   100.0%           18       4729
    1610        0        0   100.0%           18       4729
    1613        0        0   100.0%           18       4729
    1599        0        0   100.0%           18       4729
    1611        0        0   100.0%           18       4729
    6438        0     3025   100.0%           18       4729
    1615        0        0   100.0%           18       4729
    1613        0        0   100.0%           18       4729
    1596        0        0   100.0%           18       4729
    1614        0        0   100.0%           18       4729
    1510        0      117   100.0%           18       4730
    1583        0        0   100.0%           18       4730
    1615        0        0   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    1614        0        0   100.0%           18       4730
    6444        0     3022   100.0%           18       4730
    1623        0        0   100.0%           18       4730
    1613        0        0   100.0%           18       4730
    1616        0        0   100.0%           18       4730
    1617        0        5   100.0%           18       4730
    1616        1       29    99.9%           18       4730
    1610        0        0   100.0%           18       4730
    1599        0        0   100.0%           18       4730
    1583        0        0   100.0%           18       4730
    6179        0     5260   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    1584        0        0   100.0%           18       4730
    1598        0        0   100.0%           18       4730
    1599        0        0   100.0%           18       4730
    1621        0       33   100.0%           18       4730
    1599        0        0   100.0%           18       4730
    1646        0        0   100.0%           18       4730
    1610        0        0   100.0%           18       4730
    1599        0        0   100.0%           18       4730
    6449        0     3020   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    1617        0        0   100.0%           18       4730
    1596        0        0   100.0%           18       4730
    1613        0        5   100.0%           18       4730
    1649        1       29    99.9%           18       4730
    1614        0        0   100.0%           18       4730
    1648        0        0   100.0%           18       4730
    1610        0        0   100.0%           18       4730
    1651        0        0   100.0%           18       4730
    2910        0     2315   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    1601        0        0   100.0%           18       4730
    1625        0        0   100.0%           18       4730
    1625        1       33    99.9%           18       4730
    1575        0        0   100.0%           18       4730
    1599        0        0   100.0%           18       4730
    1613        0        0   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    6475        0     3018   100.0%           18       4730
    1595        0        0   100.0%           18       4730
    1584        0        0   100.0%           18       4730
    1595        0        0   100.0%           18       4730
    1597        0        0   100.0%           18       4730
    1621        1       33    99.9%           18       4730
    1584        0        0   100.0%           18       4730
    1613        0        0   100.0%           18       4730
    1584        0        0   100.0%           18       4730
    1581        0        0   100.0%           18       4730
    6488        0     3017   100.0%           18       4730
    1611        0        0   100.0%           18       4730
    1584        0        0   100.0%           18       4730
    1612        0        0   100.0%           18       4730
    1623        0       33   100.0%           19       4730
    1596        0        0   100.0%           19       4730
    1613        0        0   100.0%           19       4730
    1597        0        0   100.0%           19       4730
    1613        0        0   100.0%           19       4730
    6478        0     3017   100.0%           19       4730
    1582        0        0   100.0%           19       4730
    1614        0        0   100.0%           19       4730
    1610        0        0   100.0%           19       4730
    1582        0        0   100.0%           19       4730
    1658        0       33   100.0%           19       4730
    1584        0        0   100.0%           19       4730
    1613        0        0   100.0%           19       4730
    1595        0        0   100.0%           19       4730
    1595        0        0   100.0%           19       4730
    6482        0     3016   100.0%           19       4730
    1596        0        0   100.0%           19       4730
    1610        0        0   100.0%           19       4730
    1615        0        0   100.0%           19       4730
    1637        0       33   100.0%           19       4730
    1583        0        0   100.0%           19       4731
    1599        0        0   100.0%           19       4731
    1617        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    6475        0     3019   100.0%           19       4731
    1595        0        0   100.0%           19       4731
    1597        0        0   100.0%           19       4731
    1612        0        0   100.0%           19       4731
    1599        0        0   100.0%           19       4731
    1538        0      118   100.0%           19       4731
    1611        0        0   100.0%           19       4731
    1616        0        0   100.0%           19       4731
    1618        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    6407        0     3103   100.0%           19       4731
    1596        0        0   100.0%           19       4731
    1647        0        0   100.0%           19       4731
    1583        0        0   100.0%           19       4731
    1615        0        5   100.0%           19       4731
    1618        1       29    99.9%           19       4731
    1624        0        0   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1610        0        0   100.0%           19       4731
    4497        0     5255   100.0%           19       4731
    1500        0       87   100.0%           19       4731
    1597        0        0   100.0%           19       4731
    1612        0        0   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1619        0       36   100.0%           19       4731
    1625        0        0   100.0%           19       4731
    1584        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    1594        0        0   100.0%           19       4731
    6485        0     3017   100.0%           19       4731
    1597        0        0   100.0%           19       4731
    1616        0        0   100.0%           19       4731
    1597        0        0   100.0%           19       4731
    1598        0        3   100.0%           19       4731
    1619        1       30    99.9%           19       4731
    1582        0        0   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1595        0        0   100.0%           19       4731
    1586        0        0   100.0%           19       4731
    1603        0      127   100.0%           19       4731
    1611        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    1600        0        0   100.0%           19       4731
    1616        0       35   100.0%           19       4731
    1596        0        0   100.0%           19       4731
    1584        0        0   100.0%           19       4731
    1600        0        0   100.0%           19       4731
    1611        0        0   100.0%           19       4731
    8436        0     3060   100.0%           19       4731
    1623        0        0   100.0%           19       4731
    1627        0        0   100.0%           19       4731
    1610        0        0   100.0%           19       4731
    1586        0        0   100.0%           19       4731
    1621        0       34   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1610        0        0   100.0%           19       4731
    1643        0        0   100.0%           19       4731
    1593        0        0   100.0%           19       4731
    6449        0     3108   100.0%           19       4731
    1611        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    1594        0        0   100.0%           19       4731
    1590        1       32    99.9%           19       4731
    1597        0        0   100.0%           19       4731
    1599        0        0   100.0%           19       4731
    1586        0        0   100.0%           19       4731
    1598        0        0   100.0%           19       4731
    6541        0     3022   100.0%           19       4731
    1645        0        0   100.0%           19       4731
    1611        0        0   100.0%           19       4731
    1596        0        0   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1594        0       33   100.0%           19       4732
    1593        0        0   100.0%           19       4732
    1614        0        0   100.0%           19       4732
    1615        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    6531        0     3020   100.0%           19       4732
    1609        0        0   100.0%           19       4732
    1613        0        0   100.0%           19       4732
    1625        0        0   100.0%           19       4732
    1591        0       33   100.0%           19       4732
    1599        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    1612        0        0   100.0%           19       4732
    1608        0        0   100.0%           19       4732
    4508        0     5258   100.0%           19       4732
    1595        0        0   100.0%           19       4732
    1600        0        0   100.0%           19       4732
    1615        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    1517        0      136   100.0%           19       4732
    1614        0        0   100.0%           19       4732
    1598        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1609        0        0   100.0%           19       4732
    6559        0     3019   100.0%           19       4732
    1609        0        0   100.0%           19       4732
    1613        0        0   100.0%           19       4732
    1625        0        0   100.0%           19       4732
    1599        0        4   100.0%           19       4732
    1615        1       30    99.9%           19       4732
    1613        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    6548        0     3017   100.0%           19       4732
    1610        0        0   100.0%           19       4732
    1624        0        0   100.0%           19       4732
    1648        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1605        0       32   100.0%           19       4732
    1646        0        0   100.0%           19       4732
    1608        0        0   100.0%           19       4732
    1612        0        0   100.0%           19       4732
    1582        0        0   100.0%           19       4732
    6562        0     3016   100.0%           19       4732
    1609        0        0   100.0%           19       4732
    1651        0       39   100.0%           19       4732
    1630        0        0   100.0%           19       4732
    4458        0       61   100.0%           19       4732
    1618        0       37   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    1613        0        0   100.0%           19       4732
    1615        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4731
    1511        0       90   100.0%           19       4731
    1595        0        0   100.0%           19       4731
    1617        0        0   100.0%           19       4731
    1595        0        0   100.0%           19       4731
    1603        0       33   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1646        0        0   100.0%           19       4731
    1601        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    6589        0     3019   100.0%           19       4731
    1625        0        0   100.0%           19       4731
    1597        0        0   100.0%           19       4731
    1614        0        0   100.0%           19       4731
    1582        0        0   100.0%           19       4731
    1592        2       33    99.9%           19       4731
    1598        0        0   100.0%           19       4731
    1616        0        0   100.0%           19       4731
    1615        0        0   100.0%           19       4731
    1583        0        0   100.0%           19       4731
    6506        0     3105   100.0%           19       4731
    1623        0        0   100.0%           19       4731
    1613        0        0   100.0%           19       4731
    1596        0        0   100.0%           19       4731
    1633        1       47    99.9%           19       4732
    1583        0        0   100.0%           19       4732
    1613        0        0   100.0%           19       4732
    1590        0        0   100.0%           19       4732
    1610        0        0   100.0%           19       4732
    4556        0     5257   100.0%           19       4732
    1614        0        0   100.0%           19       4732
    1609        0        0   100.0%           19       4732
    1604        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1654        0       36   100.0%           19       4732
    1612        0        0   100.0%           19       4732
    1598        0        0   100.0%           19       4732
    1613        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    6598        0     3020   100.0%           19       4732
    1614        0        0   100.0%           19       4732
    1612        0        0   100.0%           19       4732
    1593        0        0   100.0%           19       4732
    1633        0       32   100.0%           19       4732
    1599        0        0   100.0%           19       4732
    1610        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    1625        0        0   100.0%           19       4732
    6627        0     3019   100.0%           19       4732
    1610        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1600        0        0   100.0%           19       4732
    1624        0        0   100.0%           19       4732
    1637        0       33   100.0%           19       4732
    1610        0        0   100.0%           19       4732
    1597        0        0   100.0%           19       4732
    1611        0        0   100.0%           19       4732
    1583        0        0   100.0%           19       4732
